-79,IPhone SE 64GB Gold 4G LTE Fingerprint Unlock  4-inch Screen (Gift:accessories),"56,000","270,000","https://ng.jumia.is/ZTREg-iFVcAs00uyuAoUoe5ang8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/34/134993/1.jpg?9667",https://www.jumia.com.ng/apple-iphone-se-64gb-gold-4g-lte-fingerprint-unlock-4-inch-screen-giftaccessories-39943143.html
-65,"IPhone 6Plus 5.5-Inch Fingerprint Sensor HD (1GB, 16GB ROM)IOS 1.2 8MP+7MP Smartphone–Silver","69,000","199,976","https://ng.jumia.is/DdB9xoda3CMlbKdApjVHg5u1S1A=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/09/423082/1.jpg?5384",https://www.jumia.com.ng/iphone-6plus-5.5-inch-fingerprint-sensor-hd-1gb-16gb-romios-1.2-8mp7mp-smartphonesilver-apple-mpg649968.html
-59,IPhone 5 - 16GB ROM +1GB RAM -8 MP- 4 Inch - Apple Smartphones,"18,800","45,999","https://ng.jumia.is/p_8ayIOQDjXH6gRdmBIZJMZxMEA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/26/446514/1.jpg?0850",https://www.jumia.com.ng/apple-iphone-5-16gb-rom-1gb-ram-8-mp-4-inch-apple-smartphones-41564462.html
-59,IPhone 5 4.0Inch 16GB ROM+1GB RAM 8MP+1.2MP 95% New,"18,800","45,999","https://ng.jumia.is/ZjhvS9nDHM3NVKv76ZA9aNqRcRw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/10/546514/1.jpg?6784",https://www.jumia.com.ng/apple-iphone-5-4.0inch-16gb-rom1gb-ram-8mp1.2mp-95-new-41564501.html
-69,IPhone 6 Plus 5.5'' 16GB ROM 8MP IOS Smartphone With Fingerprint Sensor(Refurbished)-Gold,"58,500","189,000","https://ng.jumia.is/kT-BOw4UYsL66oSwgvHrRSganW4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/82/022093/1.jpg?5417",https://www.jumia.com.ng/apple-iphone-6-plus-5.5-16gb-rom-8mp-ios-smartphone-with-fingerprint-sensorrefurbished-gold-39022028.html
-53,IPhone 8 64G 4.7 Inch IOS Smartphone (Refurbished) - Gold,"140,990","298,100","https://ng.jumia.is/BJx5AdZMpeQ1YXo1DX8h_o7k_pI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/74/193324/1.jpg?9395",https://www.jumia.com.ng/apple-iphone-8-64g-4.7-inch-ios-smartphone-refurbished-gold-42339147.html
-62,IPhone 7-4.7 Inch Smartphone 2GB+128GB 12MP Finger Sensor 4G LTE (gift) HD-Red,"152,900","400,000","https://ng.jumia.is/-u8-fJAULiYMftKIpSrPg08YEOE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/11/763072/1.jpg?0169",https://www.jumia.com.ng/apple-iphone-7-4.7-inch-smartphone-2gb128gb-12mp-finger-sensor-4g-lte-gift-hd-red-27036711.html
-65,IPhone 6 Plus 5.5'' 64GB 8MP IOS Smartphone With Fingerprint (Refurbished)- Grey,"74,200","215,000","https://ng.jumia.is/rh9FJserYuLLQgBbRLDTkvToVV0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/43/178383/1.jpg?3759",https://www.jumia.com.ng/apple-iphone-6-plus-5.5-64gb-8mp-ios-smartphone-with-fingerprint-refurbished-grey-38387134.html
-69,IPhone 5  4.0Inch 16GB ROM+1GB RAM (Refurbished) 8MP+1.2MP-Blcak,"18,900","61,800","https://ng.jumia.is/LiaFRYe2RgmDanxrh8qbwf7OjFo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/13/216143/1.jpg?7259",https://www.jumia.com.ng/apple-iphone-5-4.0inch-16gb-rom1gb-ram-refurbished-8mp1.2mp-blcak-34161231.html
-78,IPhone 7-4.7 Inch 4G LET Smartphone 2GB+32GB 12MP Finger Sensor HD-Rose Gold,"87,990","400,000","https://ng.jumia.is/GswUExKy6Q9uz12_Zg3MYTepF6c=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/06/565052/1.jpg?7449",https://www.jumia.com.ng/apple-iphone-7-4.7-inch-4g-let-smartphone-2gb32gb-12mp-finger-sensor-hd-rose-gold-25056560.html
-63,IPhone 6 128GB 4.7 Inch IOS Smartphone (Refurbished) - Gold,"55,990","150,000","https://ng.jumia.is/4zZ3sEAXu7Zu0kdtWMtlT4MZD7E=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/63/632424/1.jpg?1990",https://www.jumia.com.ng/apple-iphone-6-128gb-4.7-inch-ios-smartphone-refurbished-gold-42423636.html
-64,IPhone 7 32G 4.7 Inch  IOS Smartphone (Refurbished) - Gold,"96,990","272,800","https://ng.jumia.is/b3d9SqhqJJ6yFI7YZQtwP6ATgV0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/83/395124/1.jpg?2055",https://www.jumia.com.ng/apple-iphone-7-32g-4.7-inch-ios-smartphone-refurbished-gold-42159338.html
-66,Iphone 5 Black 16gb Smart Phone Mobile Phone 4-inch Screen(Gift:accessories),"19,300","57,000","https://ng.jumia.is/b4DtPsm1VIIwQbKl8KGtfiTuvd8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/23/711214/1.jpg?4622",https://www.jumia.com.ng/apple-iphone-5-black-16gb-smart-phone-mobile-phone-4-inch-screengiftaccessories-41211732.html
-67,IPhone 6 4.7 Inch 1GB + 16 GB 8MP + 1.2MP Finger Sensor 4G LTE Smartphone (Gift) – Gold,"42,500","130,000","https://ng.jumia.is/G2jGBomT_7hY5d0vN-S8d-s5Zbk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/14/881144/1.jpg?7506",https://www.jumia.com.ng/apple-iphone-6-4.7-inch-1gb-16-gb-8mp-1.2mp-finger-sensor-4g-lte-smartphone-gift-gold-44118841.html
-60,IPhone 5 4.0Inch 16GB ROM+1GB RAM 8MP+1.2MP 95% New,"18,400","45,999","https://ng.jumia.is/gsn7gZvTfOnhZw74uOFBPE8kH1Q=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/00/546514/1.jpg?0849",https://www.jumia.com.ng/apple-iphone-5-4.0inch-16gb-rom1gb-ram-8mp1.2mp-95-new-41564500.html
-52,IPhone 5S 16GB Gold  4G LTE Fingerprint Unlock  4-inch Screen (Gift:accessories),"28,900","60,000","https://ng.jumia.is/YCRld1YEHPl_XI1W_kkQPG03pcI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/86/516044/1.jpg?2212",https://www.jumia.com.ng/apple-iphone-5s-16gb-gold-4g-lte-fingerprint-unlock-4-inch-screen-giftaccessories-44061568.html
-59,NEW Apple Iphone 5 1G RAM 16GB ROM IOS 3G 4.0 Inch 8MP ICloud WIFI GPS Phone,"18,800","45,999","https://ng.jumia.is/8zu-JNXI0GSUeu6wcIiKal202AU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/36/178093/1.jpg?0784",https://www.jumia.com.ng/apple-new-apple-iphone-5-1g-ram-16gb-rom-ios-3g-4.0-inch-8mp-icloud-wifi-gps-phone-39087163.html
-52,Iphone 6S Plus 128GB 5.5 Inch IOS Smartphone (Refurbished) - Gold,"107,900","225,000","https://ng.jumia.is/xeoiHrc1xUT1hrmvXviXXCJrraE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/96/447224/1.jpg?1991",https://www.jumia.com.ng/apple-iphone-6s-plus-128gb-5.5-inch-ios-smartphone-refurbished-gold-42274469.html
-72,IPhone 4s 16GB - Black Silver(AT&T) A1387 (CDMA + GSM) Smrtphones,"13,000","45,999","https://ng.jumia.is/PHB5zVwI1H_FxekmaymLcHFl2Zc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/46/446514/1.jpg?7304",https://www.jumia.com.ng/apple-iphone-4s-16gb-black-silveratt-a1387-cdma-gsm-smrtphones-41564464.html
-60,IPhone 6 4.7'' (64GB+1GB) 8MP+1.2MP With Fingerprint Sensor Smartphone(Refurbished)-Grey,"51,600","128,000","https://ng.jumia.is/-rIZEJCPGuHNyjS_PXfEiYOnmiA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/52/022093/1.jpg?4553",https://www.jumia.com.ng/apple-iphone-6-4.7-64gb1gb-8mp1.2mp-with-fingerprint-sensor-smartphonerefurbished-grey-39022025.html
-66,IPhone 6 Plus 5.5'' 64GB 8MP IOS Smartphone With Fingerprint (Refurbished)- Gold,"73,900","215,000","https://ng.jumia.is/Sp9FDnOVhWslx1yQodL5CKY3gOc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/93/178383/1.jpg?3758",https://www.jumia.com.ng/apple-iphone-6-plus-5.5-64gb-8mp-ios-smartphone-with-fingerprint-refurbished-gold-38387139.html
-65,"IPhone 6Plus 5.5-Inch Fingerprint Sensor HD (1GB, 16GB ROM)IOS 1.2 8MP+7MP Smartphone–Grey","69,000","199,976","https://ng.jumia.is/WhMduwc_45J5Jdoqmvbw_81EDKU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/90/523082/1.jpg?5385",https://www.jumia.com.ng/iphone-6plus-5.5-inch-fingerprint-sensor-hd-1gb-16gb-romios-1.2-8mp7mp-smartphonegrey-apple-mpg983286.html
-66,IPhone 6s 4.7'' (64GB+2GB) 12MP+5MP-With Fingerprint Sensor Smartphone(Refurbished)-Silver,"66,599","198,000","https://ng.jumia.is/Ge_bjAlQHCrsj1f20iAf6ucem3E=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/42/022093/1.jpg?4436",https://www.jumia.com.ng/apple-iphone-6s-4.7-64gb2gb-12mp5mp-with-fingerprint-sensor-smartphonerefurbished-silver-39022024.html
-65,Iphone 5 16gb-  White Smart Phone Mobile Phone 4-inch Screen(Gift:accessories),"19,500","56,000","https://ng.jumia.is/-3LwYnPQSEnG-KD5ubqQrywMGys=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/65/884193/1.jpg?6520",https://www.jumia.com.ng/apple-iphone-5-16gb-white-smart-phone-mobile-phone-4-inch-screengiftaccessories-39148856.html
-81,IPhone 6 32GB 4.7 Inch IOS Smartphone (Refurbished) - Black,"49,990","267,700","https://ng.jumia.is/lSCzVxq8SBUzy5s1-Vbmibs4qsw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/28/392234/1.jpg?7928",https://www.jumia.com.ng/apple-iphone-6-32gb-4.7-inch-ios-smartphone-refurbished-black-43229382.html
